"","group","cond","subj","chan","P2","eP3a","lP3a","LDN"
"2262","ch","sta","49","F8",-1.60740513423316,-1.00989157044842,-1.28233031252772,-3.41183990376757
"2263","ch","sta","49","FP2",0.419757133651219,-0.766077997146864,-0.459181754004369,-1.44105243833715
"2264","ch","sta","50","Fp1",-2.6723269972219,-2.54908748232606,-1.02787089528625,-2.30942638394469
"2265","ch","sta","50","Fz",-1.85871418594298,-3.65656027898447,-1.09181764973185,-2.77064002648211
"2266","ch","sta","50","F3",-3.47391310636947,-3.99742349693928,-1.62005973945404,-4.24242345606114
"2267","ch","sta","50","F7",-3.05879028856489,-2.21079608906264,-0.893165364959487,-2.0388977615087
"2268","ch","sta","50","IO1",-0.209065595939414,-0.443538431168206,-0.3484148490475,-0.256717326699363
"2269","ch","sta","50","FC5",-3.91094931270959,-4.42283341035799,-1.92689252138455,-4.35856380991668
"2270","ch","sta","50","FC1",-1.64882778537955,-4.86771921977785,-2.5101684855511,-5.40560392066986
"2271","ch","sta","50","C3",-2.00751194284951,-4.86738828788523,-2.44417765612846,-3.62197156047274
"2272","ch","sta","50","T7",-3.588873284138,-1.20927495959208,-0.166667805072315,-0.106498389879672
"2273","ch","sta","50","M1",1.40513841722523,-0.999372217577473,-0.551770856141076,-0.456768636877644
"2274","ch","sta","50","CP5",-3.07241974869998,-2.29162175025395,-2.36143200549001,-1.62590743829194
"2275","ch","sta","50","CP1",0.118536267795008,-4.8261935870087,-2.97231883824431,-3.65472410770336
"2276","ch","sta","50","Pz",0.818350067048501,-4.86575661958464,-2.82729585599839,-3.53196919854866
"2277","ch","sta","50","P3",0.338276193115221,-2.5308096893744,-3.14820211424281,-3.40213205591637
"2278","ch","sta","50","P7",1.04593555176607,-0.503535738951999,-0.541663614546769,-0.448807112239587
"2279","ch","sta","50","LO1",-0.545024268720148,-0.614859631739429,-0.278961481929171,-0.269162165197862
"2280","ch","sta","50","Oz",1.55245863430598,-2.15387248337318,-1.80496784060562,-2.56738724557117
"2281","ch","sta","50","LO2",-1.59965053541999,-0.1896588696753,-0.171216063495982,-0.490303249612219
"2282","ch","sta","50","P4",0.867827216306169,-3.51219973256503,-3.59444697613137,-3.64960445699767
"2283","ch","sta","50","P8",0.933405401497923,0.056118007012009,-3.58020244418016,-4.15442008316133
"2284","ch","sta","50","M2",0.411385408217284,0.571349098152541,-0.371161173984856,-0.22882321642051
"2285","ch","sta","50","CP6",-1.83426954159672,-1.84258947791903,-3.502746402478,-4.23466621189174
"2286","ch","sta","50","CP2",0.685222685240763,-4.76037366570629,-2.84755403205682,-3.77883568707269
"2287","ch","sta","50","Cz",1.06441169793292,-4.89974590022012,-2.74669292720454,-3.67677088237297
"2288","ch","sta","50","C4",-1.01406975266899,-5.23812681185078,-2.80629570173275,-3.8764504739464
"2289","ch","sta","50","T8",-6.49503885203568,0.428011379204731,-1.62286881905819,-2.9463347900487
"2290","ch","sta","50","FC6",-5.69191191000644,-4.14853536193507,-2.37413571596653,-4.38077619254805
"2291","ch","sta","50","FC2",-1.35730179785145,-4.46702482912164,-1.89457189145422,-3.99115868385546
"2292","ch","sta","50","F4",-4.71098541658832,-5.0844420726061,-2.61587371247676,-4.83426601218076
"2293","ch","sta","50","F8",-4.81839266661464,-1.31091273522381,-0.0954718211527425,-1.47463330387127
"2294","ch","sta","50","FP2",-1.63891276195264,-2.02683011175201,-0.707921875312643,-1.32378791488578
"2295","ch","sta","51","Fp1",-0.832733337968392,-0.990150285746559,-1.25728026216722,-3.11916695419032
"2296","ch","sta","51","Fz",-3.12745927813946,-3.83882316183279,-2.91490084846035,-4.57715803455455
"2297","ch","sta","51","F3",-4.17273526180172,-2.969880064286,-3.38237213701185,-4.77341063514507
"2298","ch","sta","51","F7",-2.3316531630654,0.824360710406991,-1.30216571570924,-4.29929311552981
"2299","ch","sta","51","IO1",0.0293245489874916,0.331061332245503,0.228128261824069,0.00391077775365133
"2300","ch","sta","51","FC5",-5.76194442186099,-2.49090433446017,-4.13234346026568,-5.06074101820116
"2301","ch","sta","51","FC1",-3.82546636343558,-4.87923175092345,-3.57291745337028,-4.73741713633102
"2302","ch","sta","51","C3",-5.86222292161286,-6.09089344801643,-4.80037409599397,-4.22437315726067
"2303","ch","sta","51","T7",-5.31301102614921,2.30853148816209,-0.876206521796249,-0.957405620023221
"2304","ch","sta","51","M1",0.748522203257047,-0.0722419327147307,1.29311949720898,1.8480354489402
"2305","ch","sta","51","CP5",-5.62686371227674,-4.92466194642758,-3.6208971510209,-2.77994914326651
"2306","ch","sta","51","CP1",-3.18925430940268,-6.87027387824415,-2.94906381060541,-2.06099299625675
"2307","ch","sta","51","Pz",-2.15600338180314,-6.11866966672627,-1.96794201872968,-0.768561728282726
"2308","ch","sta","51","P3",-3.71791765721308,-6.316311791033,-2.84131061655127,-1.44591720268122
"2309","ch","sta","51","P7",-2.37438631151209,-2.56605547707378,-0.916959856911569,0.753330904852456
"2310","ch","sta","51","LO1",-0.581389176575097,0.850755756491755,0.0598825424923617,-0.928429558166512
"2311","ch","sta","51","Oz",-1.90626283481175,-4.37518010912896,-1.15836811589366,-0.277708308426239
"2312","ch","sta","51","LO2",-0.61652235563231,-0.142348898654587,-0.705706362014917,-0.450644673667347
"2313","ch","sta","51","P4",-2.29121201630763,-4.63975481587919,-1.24205344067883,-0.856894724191998
"2314","ch","sta","51","P8",-1.76614876059937,-1.99276126828098,0.173374391599171,0.301664813986592
"2315","ch","sta","51","M2",0.500736184252121,-0.111649095976688,0.605723860254827,1.58900457934823
"2316","ch","sta","51","CP6",-4.34623247727413,-4.58756267328051,-2.41519735784121,-2.21906099324077
"2317","ch","sta","51","CP2",-2.37019703652911,-6.14381785217843,-2.10385089101534,-1.86519228308913
"2318","ch","sta","51","Cz",-2.66641665096454,-6.32134411115905,-2.69227576060177,-2.51305770284118
"2319","ch","sta","51","C4",-4.49383554342832,-6.09974110566857,-3.76902151997459,-4.27608771474862
"2320","ch","sta","51","T8",-4.17709574203917,-1.4011884774458,-2.84649757124547,-2.38075857245272
"2321","ch","sta","51","FC6",-4.58505008595404,-3.48389188837191,-4.82347399398506,-5.90071051199102
"2322","ch","sta","51","FC2",-4.04101577688372,-5.35170092542837,-3.33845148564332,-3.91997092682542
"2323","ch","sta","51","F4",-3.54485809486764,-3.50730165191047,-3.56457049410852,-5.16178126801515
"2324","ch","sta","51","F8",-1.70980417892939,-0.57148647681318,-2.22116591614725,-2.57854747960304
"2325","ch","sta","51","FP2",-1.11308098655397,-1.36784540104176,-1.28154814429355,-1.86095314059263
"2326","ch","sta","52","Fp1",-1.23564560413516,-0.866596494070347,-2.11191599637066,-2.99361872595775
"2327","ch","sta","52","Fz",-0.552136040870461,-1.21310924794084,-4.36195094770873,-6.89309871191904
"2328","ch","sta","52","F3",-2.018736231872,-1.7625153193974,-4.20024756475889,-6.37311377488578
"2329","ch","sta","52","F7",-2.7848192448013,-2.05930661371264,-3.03368895675533,-3.20169165990353
"2330","ch","sta","52","IO1",-0.216513665066811,-0.115499025636941,-0.0219632262617878,0.0642277053496277
"2331","ch","sta","52","FC5",-3.03459321785804,-2.29896131790689,-3.41431157923202,-4.37230940915134
"2332","ch","sta","52","FC1",-0.550438336303229,-2.28080209130174,-4.26209189010072,-6.41965407136572
"2333","ch","sta","52","C3",-0.772287185315065,-2.41284417988495,-3.53538142582058,-5.25627545712103
"2334","ch","sta","52","T7",-2.67002710281192,-2.29645249583153,-0.679136625624071,-0.145357797809874
"2335","ch","sta","52","M1",-1.00375940215967,-0.57780739445446,-0.557771653105275,0.574921973209084
"2336","ch","sta","52","CP5",-1.42918306525389,-2.20284898871176,-2.11776254347181,-2.54839541711197
"2337","ch","sta","52","CP1",1.15231393175168,-2.52193543629412,-2.58753231247644,-3.92723942433809
"2338","ch","sta","52","Pz",0.61899920749929,-2.70818770362871,-2.84564593551562,-3.15572051395496
"2339","ch","sta","52","P3",0.171516447608809,-2.10636324915207,-2.85438524160529,-3.1989269179489
"2340","ch","sta","52","P7",-0.754647496261087,-1.68503983099515,-1.43594921448611,-0.707036357064209
"2341","ch","sta","52","LO1",-0.60428675045908,-0.42175732476562,-0.34377812256908,-0.376818112148495
"2342","ch","sta","52","Oz",-0.558047570704454,-1.95115429933206,-2.05675485421284,-0.951424366091761
"2343","ch","sta","52","LO2",0.0777994157053091,0.295469297551397,-0.0243514953673793,0.0401583228577125
"2344","ch","sta","52","P4",-0.12688349846331,-1.5985288833323,-2.61928828855589,-2.06570441248577
"2345","ch","sta","52","P8",-1.94622700565407,-0.317476453828587,-0.796189276335633,1.22812742731902
"2346","ch","sta","52","M2",-0.176568734100157,0.0467034857039463,0.219818794937065,0.7154645809001
"2347","ch","sta","52","CP6",-0.47253595154884,-0.0473768285256218,-1.3237586201037,-0.382729754412725
"2348","ch","sta","52","CP2",1.15437408075581,-2.25478837723517,-2.78608737079103,-3.35424582432078
"2349","ch","sta","52","Cz",1.91740987814662,-2.36486378444176,-2.7935526688509,-4.49020110484178
"2350","ch","sta","52","C4",0.966458371665474,-0.598889368747318,-3.58543129899046,-2.92638678209177
"2351","ch","sta","52","T8",-1.3412362298162,-0.371461692317756,-1.97480211528779,-1.4216221654906
"2352","ch","sta","52","FC6",-1.56703726095807,-0.739391745196888,-3.97778334023489,-4.32649412900378
"2353","ch","sta","52","FC2",-0.174836046480284,-1.34791516109665,-4.443130421834,-6.21120424369112
"2354","ch","sta","52","F4",-0.786333205091098,-1.05183205587356,-4.5351495828656,-5.61352794571799
"2355","ch","sta","52","F8",-2.02286000697113,-0.770942886936628,-2.4177124006651,-1.54955302018883
"2356","ch","sta","52","FP2",0.254711724655138,-0.151936804129787,-2.13946795486562,-2.63989937447281
"2357","ch","sta","53","Fp1",-0.196304872602817,0.0471197132105169,-1.44511472431871,0.123646394035107
"2358","ch","sta","53","Fz",-0.741481009259082,-0.803097101391961,-4.24824815718777,-2.04082267161893
"2359","ch","sta","53","F3",-2.66398233704503,-1.626377393855,-3.35071357627893,-1.34113938868829
"2360","ch","sta","53","F7",-1.56392026532806,-1.20881921424476,-0.823683273102605,1.58490718851042
"2361","ch","sta","53","IO1",-0.247311507171644,-0.208804463247561,-0.325601082604052,0.195750432363601
"2362","ch","sta","53","FC5",-3.24906373976538,-2.23450980238929,-1.85329460293295,0.545005310148592
"2363","ch","sta","53","FC1",-0.649979807525367,-1.5480047850813,-3.42079503675448,-1.32662885589482
"2364","ch","sta","53","C3",-1.06272765659663,-1.92256937315066,-3.4547224831094,-1.2737724587754
"2365","ch","sta","53","T7",2.53009727860322,-0.806689548092279,0.486931167935437,3.73211834514615
"2366","ch","sta","53","M1",2.77720047100683,0.0666400040516894,-0.542211342885156,1.26112515752092
"2367","ch","sta","53","CP5",1.2895469239652,0.0536604874972284,-2.87661686032872,0.434529224673951
"2368","ch","sta","53","CP1",0.215877949802136,-1.31479105205634,-3.45390920223108,-0.384490511363124
"2369","ch","sta","53","Pz",0.149908097807138,-0.9442456310587,-2.58621665428565,0.510283671175887
"2370","ch","sta","53","P3",-0.364059833238576,-0.379348708890851,-3.50006167396104,1.26140428803609
"2371","ch","sta","53","P7",2.84449232350644,0.370984326333554,-1.73371816378646,2.57690269660607
"2372","ch","sta","53","LO1",-0.000145807939969759,-0.281060332584753,-0.414942971817533,0.452608240489984
"2373","ch","sta","53","Oz",1.04956812296828,1.0853731247035,-0.366089095704793,2.87873415196894
"2374","ch","sta","53","LO2",-0.456583491773582,-0.188287561049163,-0.218057694767016,-0.503783927274838
"2375","ch","sta","53","P4",0.51889369405678,-0.952515813242969,-1.79463952700318,0.962673281331831
"2376","ch","sta","53","P8",0.422848854544005,-0.386168487221057,0.756575591686901,1.37550048371862
"2377","ch","sta","53","M2",1.0524622653533,0.422455371459215,1.22492293311892,0.615195429927036
"2378","ch","sta","53","CP6",1.27355408862496,-0.196006053579985,-0.766096490073973,-0.35012490337002
"2379","ch","sta","53","CP2",0.614405312223992,-1.77630355270986,-2.98592045260066,-1.52531712000222
"2380","ch","sta","53","Cz",0.93235484903738,-2.23705700742628,-3.13363258958602,-2.9844468994012
"2381","ch","sta","53","C4",0.572736472028779,-1.6658005801458,-3.68524671786601,-3.39911682710477
"2382","ch","sta","53","T8",-0.981449152178191,-0.760540392034592,1.78950376223002,1.01156666092935
"2383","ch","sta","53","FC6",-2.9913719630629,-2.2227006709623,-3.84979822699149,-4.25912448437833
"2384","ch","sta","53","FC2",0.18916360895612,-1.5823462295582,-3.97447845827048,-2.31002538670141
"2385","ch","sta","53","F4",-3.20614775144346,-1.68065101643402,-5.04229964740312,-2.619677810112
"2386","ch","sta","53","F8",-2.33994542134831,-1.25162204491122,-2.38384497315247,-1.42738998300525
"2387","ch","sta","53","FP2",-2.1107876955755,-1.06091319629563,-2.70314294914024,-1.67122107973399
"2388","ch","sta","54","Fp1",-2.093196722179,1.53608976920615,-2.94980638397752,-2.16810849511446
"2389","ch","sta","54","Fz",-1.90126081644409,1.42801797203333,-6.27102311534614,-5.14229864961802
"2390","ch","sta","54","F3",-4.1683271270374,3.09026460400766,-6.41257458162647,-4.6722828584242
"2391","ch","sta","54","F7",-2.3665586214204,1.19161555659999,-2.12830039987992,-2.49404877857151
"2392","ch","sta","54","IO1",-0.13887929829875,0.17729623643661,-0.0305421670492281,-0.058067191306404
"2393","ch","sta","54","FC5",-3.89273747156008,4.2222163909164,-4.92889184330246,-4.47538612697198
"2394","ch","sta","54","FC1",-1.19349797885346,2.27799795415255,-6.97120064464327,-5.46634055386325
"2395","ch","sta","54","C3",-4.92788444166273,3.97938008826122,-7.86015727215007,-5.23890400903043
"2396","ch","sta","54","T7",-3.4460424122795,1.02044409932295,1.31573681371508,-0.929067532828883
"2397","ch","sta","54","M1",0.585684226710795,-1.40735971445649,1.69952751947345,1.08365836327085
"2398","ch","sta","54","CP5",-5.97430151100242,3.34798176472247,-3.04778254470647,-1.25441257365848
"2399","ch","sta","54","CP1",-2.20865970556733,2.40945331527683,-5.10564010115675,-2.91841411530951
"2400","ch","sta","54","Pz",-1.25737556006754,1.70143935231402,-3.02953041478455,-1.5604594152463
"2401","ch","sta","54","P3",-2.68659282700148,1.73662528929838,-3.4182034482501,-0.372261442308694
"2402","ch","sta","54","P7",-1.75600121101378,0.156293646663997,0.51609646329761,1.52175477202311
"2403","ch","sta","54","LO1",-0.538527499789013,0.319579543610866,-0.056913563749079,-0.476959103753303
"2404","ch","sta","54","Oz",-0.156182583609415,1.09597047849721,0.124214968380271,-0.0248837734943698
"2405","ch","sta","54","LO2",-0.0103950616019506,0.103276011994347,0.450279634538152,0.219698632746807
"2406","ch","sta","54","P4",-0.500005477688178,2.57519520866398,-1.59090006625394,0.134941459888046
"2407","ch","sta","54","P8",-2.117368166173,3.24742962050215,0.0083551896626912,1.06715707684562
"2408","ch","sta","54","M2",0.960747255722454,0.738953315676659,1.25454493794994,1.2029927229852
"2409","ch","sta","54","CP6",-2.5952348509595,3.53037624912404,-1.1046925613212,0.917695795465331
"2410","ch","sta","54","CP2",-0.192183737309342,2.23496416790857,-3.42363981777228,-2.08198169903199
"2411","ch","sta","54","Cz",0.140164265071995,1.93401357507049,-5.40545577931742,-4.15442642851148
"2412","ch","sta","54","C4",-0.9803116693707,2.76310187489523,-4.62041851898813,-3.32512348980391
"2413","ch","sta","54","T8",-1.86594914097975,4.05709572941597,1.37394050345865,-0.00579849128493409
"2414","ch","sta","54","FC6",-3.25692090788638,1.17580088356249,-3.86521278711026,-3.48465083590525
"2415","ch","sta","54","FC2",-0.488265544097998,1.3138306157823,-5.72107193520292,-4.55444367793004
"2416","ch","sta","54","F4",-3.6652320046658,0.346830151814951,-4.6614906097136,-4.0827771068955
"2417","ch","sta","54","F8",-2.53345049346698,-0.561182189961823,-0.672813754177383,-0.777367792880317
"2418","ch","sta","54","FP2",-2.23300097400291,-0.0388495255508177,-2.14322276838749,-2.44630957797064
"2419","ch","sta","55","Fp1",-2.71551676868118,-1.56194896564097,-1.32519528461941,-3.12706814924971
"2420","ch","sta","55","Fz",-4.33262229086652,-3.02668941223672,-3.86582212504592,-7.06044543514412
"2421","ch","sta","55","F3",-5.48361733901613,-3.88923403555081,-3.4188222923266,-6.15345596667924
"2422","ch","sta","55","F7",-2.7006113395496,-2.2099335108698,-1.48435586302264,-2.72101756665088
"2423","ch","sta","55","IO1",0.0444803398875817,-0.141050089578055,0.0138515752093249,0.0596830449222869
"2424","ch","sta","55","FC5",-4.32028833188207,-3.7249463619016,-3.35390189894497,-5.06304735292674
"2425","ch","sta","55","FC1",-2.51801687841069,-3.45281044634318,-4.18528416014665,-7.38136492785064
"2426","ch","sta","55","C3",-0.0719851030063264,-3.26338865524378,-4.11166910232981,-6.2791275980298
"2427","ch","sta","55","T7",-0.368224254883928,0.169306720595023,-2.68618236895672,-0.16927534932453
"2428","ch","sta","55","M1",1.21592963262722,0.0925813986513817,-0.392366333034055,0.277869921127999
"2429","ch","sta","55","CP5",1.86106858497567,-2.12798656224614,-4.95627196593816,-4.11167450700544
"2430","ch","sta","55","CP1",1.73689065172736,-3.32834955193502,-3.33280344166238,-5.34847303342321
"2431","ch","sta","55","Pz",1.59174824873386,-2.55918609674241,-3.68525561634117,-3.9555332801943
"2432","ch","sta","55","P3",2.43883609034502,-2.67630547296677,-4.52874854364031,-5.0710885115429
"2433","ch","sta","55","P7",1.90544509431223,-1.37146203848432,-3.76534474599845,-2.42065799717015
